Tanggal,Nomor Hari,Hari,Bulan,Tahun,Nama Service,Harga
8/12/2023,12,Saturday,August,2023,potong rambut,40000
8/12/2023,12,Saturday,August,2023,potong rambut + cuci,45000
8/12/2023,12,Saturday,August,2023,sambung rambut,200000
8/12/2023,12,Saturday,August,2023,cat rambut,250000
8/13/2023,13,Sunday,August,2023,facial,55000
8/13/2023,13,Sunday,August,2023,potong rambut + cuci + tonic,50000
8/13/2023,13,Sunday,August,2023,potong rambut + cuci,45000
8/13/2023,13,Sunday,August,2023,potong rambut + cuci,45000
8/13/2023,13,Sunday,August,2023,creambath,60000
8/13/2023,13,Sunday,August,2023,potong rambut,40000
8/13/2023,13,Sunday,August,2023,potong rambut + cuci,45000
8/13/2023,13,Sunday,August,2023,creambath,60000
8/13/2023,13,Sunday,August,2023,potong rambut + cuci,45000
8/13/2023,13,Sunday,August,2023,hair spa,70000
8/13/2023,13,Sunday,August,2023,smothing,500000
8/13/2023,13,Sunday,August,2023,smothing,450000
8/14/2023,14,Monday,August,2023,potong rambut + cuci,45000
8/14/2023,14,Monday,August,2023,catok variasi,40000
8/14/2023,14,Monday,August,2023,potong rambut,40000
8/14/2023,14,Monday,August,2023,potong rambut + cuci,45000
8/14/2023,14,Monday,August,2023,potong rambut,40000
8/14/2023,14,Monday,August,2023,hair spa,70000
8/14/2023,14,Monday,August,2023,potong rambut + cuci,45000
8/14/2023,14,Monday,August,2023,potong rambut + cuci,45000
8/14/2023,14,Monday,August,2023,cat rambut,125000
8/14/2023,14,Monday,August,2023,smothing,400000
8/14/2023,14,Monday,August,2023,smothing,500000
8/15/2023,15,Tuesday,August,2023,potong rambut + cuci + tonic,50000
8/15/2023,15,Tuesday,August,2023,potong rambut,40000
8/15/2023,15,Tuesday,August,2023,potong rambut + cuci,45000
8/15/2023,15,Tuesday,August,2023,potong rambut + cuci,45000
8/15/2023,15,Tuesday,August,2023,totok + facial,100000
8/16/2023,16,Wednesday,August,2023,potong rambut,40000
8/16/2023,16,Wednesday,August,2023,potong poni,20000
8/16/2023,16,Wednesday,August,2023,potong rambut + cuci,45000
8/16/2023,16,Wednesday,August,2023,totok + facial,100000
8/16/2023,16,Wednesday,August,2023,potong rambut,40000
8/16/2023,16,Wednesday,August,2023,catok variasi,40000
8/16/2023,16,Wednesday,August,2023,potong rambut + cuci,45000
8/17/2023,17,Thursday,August,2023,potong rambut + cuci,45000
8/17/2023,17,Thursday,August,2023,potong rambut + cuci,45000
8/17/2023,17,Thursday,August,2023,catok + cuci,40000
8/17/2023,17,Thursday,August,2023,catok variasi + cuci,45000
8/17/2023,17,Thursday,August,2023,catok variasi,40000
8/17/2023,17,Thursday,August,2023,potong rambut,40000
8/18/2023,18,Friday,August,2023,catok variasi,40000
8/18/2023,18,Friday,August,2023,potong rambut + cuci,45000
8/18/2023,18,Friday,August,2023,potong rambut,40000
8/18/2023,18,Friday,August,2023,potong rambut + cuci,45000
8/18/2023,18,Friday,August,2023,potong rambut + cuci,45000
8/18/2023,18,Friday,August,2023,perm (keriting),200000
8/19/2023,19,Saturday,August,2023,potong rambut + cuci,45000
8/19/2023,19,Saturday,August,2023,potong rambut,40000
8/19/2023,19,Saturday,August,2023,totok,60000
8/19/2023,19,Saturday,August,2023,hair treatment (obat sendiri),65000
8/19/2023,19,Saturday,August,2023,potong rambut + cuci,45000
8/19/2023,19,Saturday,August,2023,potong rambut + cuci,45000
8/19/2023,19,Saturday,August,2023,potong rambut anak,35000
8/19/2023,19,Saturday,August,2023,smothing,400000
8/19/2023,19,Saturday,August,2023,catok variasi,40000
8/19/2023,19,Saturday,August,2023,hair spa,70000
8/19/2023,19,Saturday,August,2023,catok variasi,40000
8/19/2023,19,Saturday,August,2023,catok + cuci,40000
8/19/2023,19,Saturday,August,2023,alis,20000
8/19/2023,19,Saturday,August,2023,totok + facial,100000
8/19/2023,19,Saturday,August,2023,totok + facial,100000
8/20/2023,20,Sunday,August,2023,potong rambut + cuci,45000
8/20/2023,20,Sunday,August,2023,potong rambut,40000
8/20/2023,20,Sunday,August,2023,catok + cuci,40000
8/20/2023,20,Sunday,August,2023,potong rambut,40000
8/20/2023,20,Sunday,August,2023,creambath,60000
8/20/2023,20,Sunday,August,2023,potong poni,20000
8/20/2023,20,Sunday,August,2023,potong rambut,40000
8/20/2023,20,Sunday,August,2023,potong rambut + cuci,45000
8/20/2023,20,Sunday,August,2023,potong rambut,40000
8/20/2023,20,Sunday,August,2023,catok,35000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,potong rambut,40000
8/21/2023,21,Monday,August,2023,alis,20000
8/21/2023,21,Monday,August,2023,potong rambut,40000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,potong rambut,40000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,potong rambut + cuci + catok,75000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,potong rambut + cuci,45000
8/21/2023,21,Monday,August,2023,catok variasi + cuci + tonic,50000
8/22/2023,22,Tuesday,August,2023,potong rambut + cuci,45000
8/22/2023,22,Tuesday,August,2023,potong rambut + cuci,45000
8/22/2023,22,Tuesday,August,2023,potong rambut,40000
8/22/2023,22,Tuesday,August,2023,potong rambut + catok,70000
8/23/2023,23,Wednesday,August,2023,cat rambut (obat bawa sendiri),100000
8/23/2023,23,Wednesday,August,2023,potong rambut + cuci,45000
8/23/2023,23,Wednesday,August,2023,potong rambut + cuci,45000
8/24/2023,24,Thursday,August,2023,potong rambut,40000
8/24/2023,24,Thursday,August,2023,potong rambut + cuci,45000
8/24/2023,24,Thursday,August,2023,potong rambut + cuci + catok,75000
8/24/2023,24,Thursday,August,2023,hair spa,70000
8/24/2023,24,Thursday,August,2023,potong rambut + cuci,45000
8/25/2023,25,Friday,August,2023,creambath,60000
8/25/2023,25,Friday,August,2023,potong rambut anak,35000
8/25/2023,25,Friday,August,2023,creambath,60000
8/25/2023,25,Friday,August,2023,catok,30000
8/25/2023,25,Friday,August,2023,cat rambut,600000
8/26/2023,26,Saturday,August,2023,catok variasi,40000
8/26/2023,26,Saturday,August,2023,cat rambut,105000
8/26/2023,26,Saturday,August,2023,potong rambut anak,35000
8/26/2023,26,Saturday,August,2023,potong rambut,40000
8/26/2023,26,Saturday,August,2023,potong rambut,40000
8/26/2023,26,Saturday,August,2023,catok variasi,40000
8/26/2023,26,Saturday,August,2023,alis,20000
8/26/2023,26,Saturday,August,2023,potong rambut + cuci + catok,75000
8/26/2023,26,Saturday,August,2023,potong rambut + cuci,45000
8/26/2023,26,Saturday,August,2023,potong rambut + cuci,45000
8/26/2023,26,Saturday,August,2023,smothing,550000
8/27/2023,27,Sunday,August,2023,potong rambut,40000
8/27/2023,27,Sunday,August,2023,catok variasi,40000
8/27/2023,27,Sunday,August,2023,catok,35000
8/27/2023,27,Sunday,August,2023,potong rambut + cuci,45000
8/27/2023,27,Sunday,August,2023,potong rambut + cuci,45000
8/27/2023,27,Sunday,August,2023,hair spa,70000
8/27/2023,27,Sunday,August,2023,potong rambut + cuci,45000
8/27/2023,27,Sunday,August,2023,blow + cuci,35000
8/27/2023,27,Sunday,August,2023,hair spa,70000
8/27/2023,27,Sunday,August,2023,potong rambut,40000
8/27/2023,27,Sunday,August,2023,cat rambut (obat bawa sendiri),85000
8/27/2023,27,Sunday,August,2023,potong rambut + cuci,45000
8/28/2023,28,Monday,August,2023,potong rambut,40000
8/28/2023,28,Monday,August,2023,potong rambut + cuci,45000
8/28/2023,28,Monday,August,2023,potong rambut,40000
8/28/2023,28,Monday,August,2023,smothing,450000
8/29/2023,29,Tuesday,August,2023,potong rambut,40000
8/29/2023,29,Tuesday,August,2023,facial,55000
8/29/2023,29,Tuesday,August,2023,creambath,60000
8/29/2023,29,Tuesday,August,2023,potong rambut,40000
8/29/2023,29,Tuesday,August,2023,potong rambut + cuci,45000
8/29/2023,29,Tuesday,August,2023,potong rambut + cuci,45000
8/29/2023,29,Tuesday,August,2023,hair treatment (obat sendiri),65000
8/29/2023,29,Tuesday,August,2023,potong rambut,40000
8/30/2023,30,Wednesday,August,2023,potong rambut + cuci + tonic,50000
8/30/2023,30,Wednesday,August,2023,potong rambut + cuci,45000
8/30/2023,30,Wednesday,August,2023,potong rambut,40000
8/30/2023,30,Wednesday,August,2023,potong rambut,40000
8/30/2023,30,Wednesday,August,2023,potong rambut + cuci,45000
8/30/2023,30,Wednesday,August,2023,creambath,60000
8/31/2023,31,Thursday,August,2023,potong rambut + cuci + tonic,50000
8/31/2023,31,Thursday,August,2023,potong rambut + cuci,45000
8/31/2023,31,Thursday,August,2023,potong rambut,40000
8/31/2023,31,Thursday,August,2023,potong rambut + cuci + tonic,50000
8/31/2023,31,Thursday,August,2023,potong rambut + cuci,45000
8/31/2023,31,Thursday,August,2023,potong rambut + cuci,45000
8/31/2023,31,Thursday,August,2023,hair spa,70000
8/31/2023,31,Thursday,August,2023,smothing,300000
9/1/2023,1,Friday,September,2023,hair spa,70000
9/1/2023,1,Friday,September,2023,potong rambut,40000
9/1/2023,1,Friday,September,2023,totok + facial,100000
9/1/2023,1,Friday,September,2023,creambath,60000
9/1/2023,1,Friday,September,2023,catok variasi + cuci + tonic,50000
9/1/2023,1,Friday,September,2023,potong rambut + catok,70000
9/1/2023,1,Friday,September,2023,alis,20000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut,40000
9/2/2023,2,Saturday,September,2023,potong rambut,40000
9/2/2023,2,Saturday,September,2023,potong rambut + catok,70000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci + catok,75000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,catok variasi + cuci + tonic,50000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,creambath,60000
9/2/2023,2,Saturday,September,2023,creambath,60000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci,45000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci + catok,75000
9/2/2023,2,Saturday,September,2023,potong rambut + cuci + catok,75000
9/2/2023,2,Saturday,September,2023,cat rambut,150000
9/2/2023,2,Saturday,September,2023,sambung rambut,320000
9/3/2023,3,Sunday,September,2023,creambath,60000
9/3/2023,3,Sunday,September,2023,facial,55000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut,40000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,creambath,60000
9/3/2023,3,Sunday,September,2023,creambath,60000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci + catok,75000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci + catok,75000
9/3/2023,3,Sunday,September,2023,catok + cuci,40000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut,40000
9/3/2023,3,Sunday,September,2023,potong rambut anak,35000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut anak,35000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut,40000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,potong rambut + cuci,45000
9/3/2023,3,Sunday,September,2023,creambath,60000
9/3/2023,3,Sunday,September,2023,cat rambut,150000
9/3/2023,3,Sunday,September,2023,cat rambut,250000
9/4/2023,4,Monday,September,2023,potong rambut,40000
9/4/2023,4,Monday,September,2023,potong rambut,40000
9/4/2023,4,Monday,September,2023,potong rambut anak,35000
9/4/2023,4,Monday,September,2023,potong rambut + cuci,45000
9/4/2023,4,Monday,September,2023,potong rambut + cuci,45000
9/4/2023,4,Monday,September,2023,potong rambut,40000
9/4/2023,4,Monday,September,2023,potong rambut,40000
9/4/2023,4,Monday,September,2023,potong rambut anak,35000
9/5/2023,5,Tuesday,September,2023,facial,55000
9/5/2023,5,Tuesday,September,2023,potong rambut + cuci,45000
9/5/2023,5,Tuesday,September,2023,creambath,60000
9/5/2023,5,Tuesday,September,2023,creambath,60000
9/6/2023,6,Wednesday,September,2023,potong rambut,40000
9/6/2023,6,Wednesday,September,2023,potong rambut + cuci,45000
9/6/2023,6,Wednesday,September,2023,potong rambut + cuci,45000
9/6/2023,6,Wednesday,September,2023,creambath,60000
9/6/2023,6,Wednesday,September,2023,catok,35000
9/6/2023,6,Wednesday,September,2023,potong rambut + cuci,45000
9/6/2023,6,Wednesday,September,2023,potong rambut + cuci,45000
9/6/2023,6,Wednesday,September,2023,potong rambut + cuci,45000
9/6/2023,6,Wednesday,September,2023,cat rambut,550000
9/6/2023,6,Wednesday,September,2023,cat rambut,350000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci + tonic,50000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci,45000
9/7/2023,7,Thursday,September,2023,potong rambut,40000
9/7/2023,7,Thursday,September,2023,facial,55000
9/7/2023,7,Thursday,September,2023,potong rambut,40000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci,45000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci,45000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci,45000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci,45000
9/7/2023,7,Thursday,September,2023,potong rambut + cuci,45000
9/8/2023,8,Friday,September,2023,potong rambut + cuci,45000
9/8/2023,8,Friday,September,2023,potong rambut + cuci,45000
9/8/2023,8,Friday,September,2023,potong rambut,40000
9/8/2023,8,Friday,September,2023,potong rambut + cuci,45000
9/8/2023,8,Friday,September,2023,hair spa + catok catok,100000
9/8/2023,8,Friday,September,2023,potong rambut,40000
9/8/2023,8,Friday,September,2023,potong rambut + cuci,45000
9/9/2023,9,Saturday,September,2023,catok + cuci,40000
9/9/2023,9,Saturday,September,2023,potong rambut + cuci + catok,75000
9/9/2023,9,Saturday,September,2023,potong rambut,40000
9/9/2023,9,Saturday,September,2023,potong rambut + cuci,45000
9/9/2023,9,Saturday,September,2023,catok variasi,40000
9/9/2023,9,Saturday,September,2023,potong rambut,40000
9/9/2023,9,Saturday,September,2023,potong rambut anak,35000
9/9/2023,9,Saturday,September,2023,potong rambut anak,35000
9/9/2023,9,Saturday,September,2023,hair spa + catok catok,100000
9/9/2023,9,Saturday,September,2023,potong rambut + cuci,45000
9/9/2023,9,Saturday,September,2023,catok variasi + cuci + tonic,50000
9/9/2023,9,Saturday,September,2023,cat rambut,200000
9/10/2023,10,Sunday,September,2023,potong rambut + cuci,45000
9/10/2023,10,Sunday,September,2023,cat rambut (obat bawa sendiri),90000
9/10/2023,10,Sunday,September,2023,potong rambut,35000
9/10/2023,10,Sunday,September,2023,potong rambut + cuci,45000
9/10/2023,10,Sunday,September,2023,creambath,60000
9/10/2023,10,Sunday,September,2023,potong rambut,40000
9/10/2023,10,Sunday,September,2023,creambath,60000
9/10/2023,10,Sunday,September,2023,potong rambut + cuci,45000
9/10/2023,10,Sunday,September,2023,creambath,60000
9/10/2023,10,Sunday,September,2023,potong rambut + cuci,45000
9/10/2023,10,Sunday,September,2023,potong rambut + cuci,45000
9/11/2023,11,Monday,September,2023,potong rambut,40000
9/11/2023,11,Monday,September,2023,potong rambut + cuci,45000
9/11/2023,11,Monday,September,2023,potong rambut + cuci,45000
9/11/2023,11,Monday,September,2023,potong rambut + cuci,45000
9/11/2023,11,Monday,September,2023,potong rambut,40000
9/12/2023,12,Tuesday,September,2023,potong rambut + cuci,45000
9/12/2023,12,Tuesday,September,2023,creambath,60000
9/12/2023,12,Tuesday,September,2023,potong rambut,40000
9/12/2023,12,Tuesday,September,2023,catok variasi,40000
9/12/2023,12,Tuesday,September,2023,potong rambut + cuci,45000
9/12/2023,12,Tuesday,September,2023,potong rambut + cuci,45000
9/12/2023,12,Tuesday,September,2023,potong rambut,40000
9/12/2023,12,Tuesday,September,2023,potong rambut + cuci,45000
9/12/2023,12,Tuesday,September,2023,potong rambut + cuci,45000
9/12/2023,12,Tuesday,September,2023,potong rambut + cuci,45000
9/12/2023,12,Tuesday,September,2023,potong rambut,40000
9/12/2023,12,Tuesday,September,2023,cat rambut,200000
9/13/2023,13,Wednesday,September,2023,potong rambut + cuci,45000
9/13/2023,13,Wednesday,September,2023,potong rambut + cuci,45000
9/13/2023,13,Wednesday,September,2023,potong rambut + cuci,45000
9/13/2023,13,Wednesday,September,2023,potong rambut + cuci,45000
9/13/2023,13,Wednesday,September,2023,potong rambut + cuci,45000
9/13/2023,13,Wednesday,September,2023,cat rambut,140000
9/13/2023,13,Wednesday,September,2023,catok variasi,40000
9/13/2023,13,Wednesday,September,2023,smothing,400000
9/13/2023,13,Wednesday,September,2023,cat rambut,300000
9/14/2023,14,Thursday,September,2023,potong rambut + cuci + tonic,50000
9/14/2023,14,Thursday,September,2023,potong rambut,40000
9/14/2023,14,Thursday,September,2023,potong rambut + cuci,45000
9/14/2023,14,Thursday,September,2023,potong rambut + cuci,45000
9/14/2023,14,Thursday,September,2023,cat rambut,100000
9/14/2023,14,Thursday,September,2023,hair spa,70000
9/14/2023,14,Thursday,September,2023,catok variasi + cuci,45000
9/15/2023,15,Friday,September,2023,cat rambut (obat bawa sendiri),100000
9/15/2023,15,Friday,September,2023,totok,65000
9/15/2023,15,Friday,September,2023,hair treatment (obat sendiri),55000
9/15/2023,15,Friday,September,2023,potong rambut + cuci,45000
9/15/2023,15,Friday,September,2023,potong rambut,40000
9/15/2023,15,Friday,September,2023,potong rambut + cuci,45000
9/15/2023,15,Friday,September,2023,potong rambut + cuci,45000
9/15/2023,15,Friday,September,2023,potong rambut + cuci,45000
9/15/2023,15,Friday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,creambath anak,50000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,cat rambut (obat bawa sendiri),110000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,potong poni,20000
9/16/2023,16,Saturday,September,2023,catok,35000
9/16/2023,16,Saturday,September,2023,catok,35000
9/16/2023,16,Saturday,September,2023,creambath + catok,90000
9/16/2023,16,Saturday,September,2023,potong rambut + cuci,45000
9/16/2023,16,Saturday,September,2023,potong rambut,40000
9/16/2023,16,Saturday,September,2023,smothing,350000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,catok variasi,40000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,potong rambut,40000
9/17/2023,17,Sunday,September,2023,masker,70000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,potong rambut + cuci,45000
9/17/2023,17,Sunday,September,2023,facial,55000
9/17/2023,17,Sunday,September,2023,potong rambut,40000
9/17/2023,17,Sunday,September,2023,cat rambut,250000
9/17/2023,17,Sunday,September,2023,potong rambut,40000
9/18/2023,18,Monday,September,2023,potong rambut,40000
9/18/2023,18,Monday,September,2023,potong rambut + cuci,45000
9/18/2023,18,Monday,September,2023,potong rambut + cuci,45000
9/18/2023,18,Monday,September,2023,potong rambut,40000
9/18/2023,18,Monday,September,2023,potong rambut + cuci,45000
9/18/2023,18,Monday,September,2023,potong rambut + cuci,45000
9/19/2023,19,Tuesday,September,2023,potong rambut,40000
9/19/2023,19,Tuesday,September,2023,hair spa,70000
9/19/2023,19,Tuesday,September,2023,potong rambut + cuci,45000
9/19/2023,19,Tuesday,September,2023,potong rambut + cuci,45000
9/19/2023,19,Tuesday,September,2023,catok variasi + cuci,45000
9/19/2023,19,Tuesday,September,2023,potong rambut + cuci,45000
9/19/2023,19,Tuesday,September,2023,sambung rambut,435000
9/20/2023,20,Wednesday,September,2023,creambath,60000
9/20/2023,20,Wednesday,September,2023,potong rambut,40000
9/20/2023,20,Wednesday,September,2023,potong rambut + cuci,45000
9/20/2023,20,Wednesday,September,2023,potong rambut + cuci + tonic,50000
9/20/2023,20,Wednesday,September,2023,facial,55000
9/20/2023,20,Wednesday,September,2023,potong rambut,40000
9/20/2023,20,Wednesday,September,2023,potong rambut + cuci,45000
9/21/2023,21,Thursday,September,2023,potong rambut,40000
9/21/2023,21,Thursday,September,2023,potong rambut,40000
9/21/2023,21,Thursday,September,2023,totok,65000
9/21/2023,21,Thursday,September,2023,creambath,60000
9/21/2023,21,Thursday,September,2023,potong rambut,40000
9/21/2023,21,Thursday,September,2023,potong rambut + cuci,45000
9/21/2023,21,Thursday,September,2023,potong rambut + cuci,45000
9/21/2023,21,Thursday,September,2023,masker,70000
9/21/2023,21,Thursday,September,2023,catok,35000
9/21/2023,21,Thursday,September,2023,catok variasi,40000
9/21/2023,21,Thursday,September,2023,potong rambut,40000
9/21/2023,21,Thursday,September,2023,potong rambut,40000
9/22/2023,22,Friday,September,2023,potong rambut + cuci,45000
9/22/2023,22,Friday,September,2023,potong rambut + cuci,45000
9/22/2023,22,Friday,September,2023,potong rambut + cuci,45000
9/22/2023,22,Friday,September,2023,potong rambut + cuci,45000
9/22/2023,22,Friday,September,2023,potong rambut + cuci + tonic,50000
9/22/2023,22,Friday,September,2023,potong rambut + cuci,45000
9/22/2023,22,Friday,September,2023,potong rambut,40000
9/22/2023,22,Friday,September,2023,potong rambut,40000
9/22/2023,22,Friday,September,2023,catok variasi,40000
9/22/2023,22,Friday,September,2023,blow + cuci,35000
9/22/2023,22,Friday,September,2023,totok,60000
9/22/2023,22,Friday,September,2023,potong rambut + cuci,45000
9/22/2023,22,Friday,September,2023,creambath,60000
9/22/2023,22,Friday,September,2023,totok,60000
9/22/2023,22,Friday,September,2023,hair treatment (obat sendiri),55000
9/22/2023,22,Friday,September,2023,creambath,60000
9/23/2023,23,Saturday,September,2023,potong rambut,40000
9/23/2023,23,Saturday,September,2023,potong rambut,40000
9/23/2023,23,Saturday,September,2023,potong rambut anak,35000
9/23/2023,23,Saturday,September,2023,catok + cuci,40000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci + catok,75000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci + catok,75000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci + catok,75000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci,45000
9/23/2023,23,Saturday,September,2023,potong rambut,40000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci,45000
9/23/2023,23,Saturday,September,2023,potong rambut,40000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci,45000
9/23/2023,23,Saturday,September,2023,potong rambut + cuci,45000
9/23/2023,23,Saturday,September,2023,cat rambut,125000
9/24/2023,24,Sunday,September,2023,potong rambut + cuci,45000
9/24/2023,24,Sunday,September,2023,potong rambut + cuci,45000
9/24/2023,24,Sunday,September,2023,facial,55000
9/24/2023,24,Sunday,September,2023,catok variasi,40000
9/24/2023,24,Sunday,September,2023,potong rambut + cuci,45000
9/24/2023,24,Sunday,September,2023,potong rambut + cuci,45000
9/24/2023,24,Sunday,September,2023,potong rambut + cuci,45000
9/24/2023,24,Sunday,September,2023,smothing,400000
9/24/2023,24,Sunday,September,2023,cat rambut,100000
9/25/2023,25,Monday,September,2023,potong rambut,40000
9/25/2023,25,Monday,September,2023,potong rambut + cuci,45000
9/25/2023,25,Monday,September,2023,potong rambut,40000
9/25/2023,25,Monday,September,2023,potong rambut + cuci,45000
9/25/2023,25,Monday,September,2023,catok variasi + cuci,45000
9/25/2023,25,Monday,September,2023,alis,20000
9/25/2023,25,Monday,September,2023,blow,30000
9/25/2023,25,Monday,September,2023,catok variasi,40000
9/26/2023,26,Tuesday,September,2023,potong rambut,40000
9/26/2023,26,Tuesday,September,2023,potong rambut,40000
9/26/2023,26,Tuesday,September,2023,potong rambut + cuci,45000
9/26/2023,26,Tuesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,masker,70000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/27/2023,27,Wednesday,September,2023,potong rambut + cuci,45000
9/28/2023,28,Thursday,September,2023,potong rambut,40000
9/28/2023,28,Thursday,September,2023,potong rambut anak,35000
9/28/2023,28,Thursday,September,2023,creambath,60000
9/28/2023,28,Thursday,September,2023,cat rambut (obat bawa sendiri),100000
9/28/2023,28,Thursday,September,2023,potong rambut + catok,70000
9/28/2023,28,Thursday,September,2023,creambath,60000
9/28/2023,28,Thursday,September,2023,potong rambut + cuci,45000
9/28/2023,28,Thursday,September,2023,potong rambut,40000
9/28/2023,28,Thursday,September,2023,hair treatment (obat sendiri),55000
9/29/2023,29,Friday,September,2023,creambath,60000
9/29/2023,29,Friday,September,2023,potong rambut anak,35000
9/29/2023,29,Friday,September,2023,catok variasi + cuci,45000
9/29/2023,29,Friday,September,2023,potong rambut + cuci,45000
9/29/2023,29,Friday,September,2023,potong rambut + cuci + catok,75000
9/29/2023,29,Friday,September,2023,potong rambut + cuci,45000
9/29/2023,29,Friday,September,2023,masker,70000
9/29/2023,29,Friday,September,2023,catok variasi + cuci,45000
9/30/2023,30,Saturday,September,2023,potong poni,20000
9/30/2023,30,Saturday,September,2023,facial,50000
9/30/2023,30,Saturday,September,2023,creambath + catok,90000
9/30/2023,30,Saturday,September,2023,creambath + catok,90000
9/30/2023,30,Saturday,September,2023,hair spa,70000
9/30/2023,30,Saturday,September,2023,potong rambut + cuci,45000
9/30/2023,30,Saturday,September,2023,catok variasi,40000
9/30/2023,30,Saturday,September,2023,catok,35000
9/30/2023,30,Saturday,September,2023,catok variasi + cuci,45000
9/30/2023,30,Saturday,September,2023,perm (keriting),150000
10/1/2023,1,Sunday,October,2023,creambath,60000
10/1/2023,1,Sunday,October,2023,potong rambut,40000
10/1/2023,1,Sunday,October,2023,potong rambut,40000
10/1/2023,1,Sunday,October,2023,potong rambut + cuci,45000
10/1/2023,1,Sunday,October,2023,potong rambut + cuci,45000
10/1/2023,1,Sunday,October,2023,potong rambut + cuci + catok,75000
10/1/2023,1,Sunday,October,2023,potong rambut + cuci,45000
10/1/2023,1,Sunday,October,2023,hair spa + catok catok,100000
10/1/2023,1,Sunday,October,2023,potong rambut + cuci,45000
